id,surah_id,verse_number,verse_key,arabic_indopak,audio_url,english_translation,urdu_translation
1173,8,13,8:13,ذٰ لِكَ بِاَنَّهُمۡ شَآ قُّوا اللّٰهَ وَرَسُوۡلَهٗ​ ۚ وَمَنۡ يُّشَاقِقِ اللّٰهَ وَرَسُوۡلَهٗ فَاِنَّ اللّٰهَ شَدِيۡدُ الۡعِقَابِ‏,Alafasy/mp3/008013.mp3,"This, because they have cut themselves off from God and His Apostle: and as for him who cuts himself off from God and His Apostle - verily, God is severe in retribution.",یہ اس بات کی سزا ہے کہ انہوں نے اللہ کی اور اس کے رسول کی مخالفت کی۔ اور جو اللہ کی اور اس کے رسول کی مخالفت کرتا ہے سو بےشک اللہ تعالیٰ سخت سزا دینے واﻻ ہے
1174,8,14,8:14,ذٰ لِكُمۡ فَذُوۡقُوۡهُ وَاَنَّ لِلۡكٰفِرِيۡنَ عَذَابَ النَّارِ‏,Alafasy/mp3/008014.mp3,"This [for you, O enemies of God]! Taste it, then, [and know] that suffering through fire awaits those who deny the truth!",سو یہ سزا چکھو اور جان رکھو کہ کافروں کے لیے جہنم کا عذاب مقرر ہی ہے
1175,8,15,8:15,يٰۤـاَيُّهَا الَّذِيۡنَ اٰمَنُوۡۤا اِذَا لَقِيۡتُمُ الَّذِيۡنَ كَفَرُوۡا زَحۡفًا فَلَا تُوَلُّوۡهُمُ الۡاَدۡبَارَ​ۚ‏,Alafasy/mp3/008015.mp3,"O YOU who have attained to faith! When you meet in battle those who are bent on denying the truth, advancing in great force, do not turn your backs on them:",اے ایمان والو! جب تم کافروں سے دو بدو مقابل ہو جاؤ تو ان سے پشت مت پھیرنا
1176,8,16,8:16,وَمَنۡ يُّوَلِّهِمۡ يَوۡمَٮِٕذٍ دُبُرَهٗۤ اِلَّا مُتَحَرِّفًا لِّقِتَالٍ اَوۡ مُتَحَيِّزًا اِلٰى فِئَةٍ فَقَدۡ بَآءَ بِغَضَبٍ مِّنَ اللّٰهِ وَمَاۡوٰٮهُ جَهَـنَّمُ​ؕ وَبِئۡسَ الۡمَصِيۡرُ‏,Alafasy/mp3/008016.mp3,"for, whoever on that day turns his back on them-unless it be in a battle manoeuvre or in an endeavour to join another troop [of the believers] - shall indeed have earned the burden of God's condemnation, and his goal shall be hell: and how vile a journey's end!",اور جو شخص ان سے اس موقع پر پشت پھیرے گا مگر ہاں جو لڑائی کے لیے پینترا بدلتا ہو یا جو (اپنی) جماعت کی طرف پناه لینے آتا ہو وه مستثنیٰ ہے۔ باقی اور جو ایسا کرے گا وه اللہ کے غضب میں آجائے گا اور اس کا ٹھکانہ دوزخ ہوگا وه بہت ہی بری جگہ ہے
1177,8,17,8:17,فَلَمۡ تَقۡتُلُوۡهُمۡ وَلٰـكِنَّ اللّٰهَ قَتَلَهُمۡ وَمَا رَمَيۡتَ اِذۡ رَمَيۡتَ وَ لٰـكِنَّ اللّٰهَ رَمٰى​ ۚ وَلِيُبۡلِىَ الۡمُؤۡمِنِيۡنَ مِنۡهُ بَلَاۤءً حَسَنًا​ ؕ اِنَّ اللّٰهَ سَمِيۡعٌ عَلِيۡمٌ‏,Alafasy/mp3/008017.mp3,"And yet, [O believers,] it was not you who slew the enemy, but it was God who slew them; and it was not thou who cast [terror into them, O Prophet], when thou didst cast it, but it was God who cast it: and [He did all this] in order that He might test the believers by a goodly test of His Own or daining. Verily, God is all-hearing, all-knowing!",سو تم نے انہیں قتل نہیں کیا لیکن اللہ تعالیٰ نے ان کو قتل کیا۔ اور آپ نے خاک کی مٹھی نہیں پھینکی بلکہ اللہ تعالیٰ نے وه پھینکی اور تاکہ مسلمانوں کو اپنی طرف سے ان کی محنت کا خوب عوض دے بلاشبہ اللہ تعالیٰ خوب سننے واﻻ خوب جاننے واﻻ ہے
1178,8,18,8:18,ذٰ لِكُمۡ وَاَنَّ اللّٰهَ مُوۡهِنُ كَيۡدِ الۡـكٰفِرِيۡنَ‏,Alafasy/mp3/008018.mp3,This [was God's purpose] -and also [to show] that God renders vain the artful schemes of those who deny the truth.,(ایک بات تو) یہ ہوئی اور (دوسری بات یہ ہے) اللہ تعالیٰ کو کافروں کی تدبیر کو کمزور کرنا تھا
1179,8,19,8:19,اِنۡ تَسۡتَفۡتِحُوۡا فَقَدۡ جَآءَكُمُ الۡفَتۡحُ​ۚ وَاِنۡ تَنۡتَهُوۡا فَهُوَ خَيۡرٌ لَّـكُمۡ​ۚ وَ اِنۡ تَعُوۡدُوۡا نَـعُدۡ​ۚ وَلَنۡ تُغۡنِىَ عَنۡكُمۡ فِئَتُكُمۡ شَيۡـًٔـا وَّلَوۡ كَثُرَتۡۙ وَاَنَّ اللّٰهَ مَعَ الۡمُؤۡمِنِيۡنَ‏,Alafasy/mp3/008019.mp3,"If you have been praying for victory, [O believers] - victory has now indeed come unto you. And if you abstain [from sinning], it will be for your own good; but if you revert to it, We shall revoke [Our promise of aid] - and never will your community be of any avail to you, however great its numbers: for, behold, God is [only] with those who believe!",اگر تم لوگ فیصلہ چاہتے ہو تو وه فیصلہ تمہارے سامنے آموجود ہوا اور اگر باز آجاؤ تو یہ تمہارے لیے نہایت خوب ہے اور اگر تم پھر وہی کام کرو گے تو ہم بھی پھر وہی کام کریں گے اور تمہاری جمعیت تمہارے ذرا بھی کام نہ آئے گی گو کتنی زیاده ہو اور واقعی بات یہ ہے کہ اللہ تعالیٰ ایمان والوں کے ساتھ ہے
1180,8,20,8:20,يٰۤـاَيُّهَا الَّذِيۡنَ اٰمَنُوۡۤا اَطِيۡعُوا اللّٰهَ وَرَسُوۡلَهٗ وَلَا تَوَلَّوۡا عَنۡهُ وَاَنۡـتُمۡ تَسۡمَعُوۡنَ​ ۖ​ ۚ‏,Alafasy/mp3/008020.mp3,"[Hence,] O you who have attained to faith, pay heed unto God and His Apostle, and do not turn away from Him now that you hear [His message];",اے ایمان والو! اللہ کا اور اس کے رسول کا کہنا مانو اور اس (کا کہنا ماننے) سے روگردانی مت کرو سنتے جانتے ہوئے
1181,8,21,8:21,وَلَا تَكُوۡنُوۡا كَالَّذِيۡنَ قَالُوۡا سَمِعۡنَا وَهُمۡ لَا يَسۡمَعُوۡنَ​‏ ﻿﻿,Alafasy/mp3/008021.mp3,"and be not like those who say, ""We have heard"", the while they do not hearken.",اور تم ان لوگوں کی طرح مت ہونا جو دعویٰ تو کرتے ہیں کہ ہم نے سن لیا حاﻻنکہ وه سنتے (سناتے کچھ) نہیں
1182,8,22,8:22,اِنَّ شَرَّ الدَّوَآبِّ عِنۡدَ اللّٰهِ الصُّمُّ الۡبُكۡمُ الَّذِيۡنَ لَا يَعۡقِلُوۡنَ‏,Alafasy/mp3/008022.mp3,"Verily, the vilest of all creatures in the sight of God are those deaf, those dumb ones who do not use their reason.",بےشک بدترین خلائق اللہ تعالیٰ کے نزدیک وه لوگ ہیں جو بہرے ہیں گونگے ہیں جو کہ (ذرا) نہیں سمجھتے
1183,8,23,8:23,وَلَوۡ عَلِمَ اللّٰهُ فِيۡهِمۡ خَيۡرًا لَّاَسۡمَعَهُمۡ​ؕ وَلَوۡ اَسۡمَعَهُمۡ لَـتَوَلَّوْا وَّهُمۡ مُّعۡرِضُوۡنَ‏,Alafasy/mp3/008023.mp3,"For, if God had seen any good in them, He would certainly have made them hear: but [as it is,] even if He had made them hear, they would surely have turned away in their obstinacy.",اور اگر اللہ تعالیٰ ان میں کوئی خوبی دیکھتا تو ان کو سننے کی توفیق دے دیتا اور اگر ان کو اب سنا دے تو ضرور روگردانی کریں گے بے رخی کرتے ہوئے
1184,8,24,8:24,يٰۤـاَيُّهَا الَّذِيۡنَ اٰمَنُوا اسۡتَجِيۡبُوۡا لِلّٰهِ وَلِلرَّسُوۡلِ اِذَا دَعَاكُمۡ لِمَا يُحۡيِيۡكُمۡ​ۚ وَاعۡلَمُوۡۤا اَنَّ اللّٰهَ يَحُوۡلُ بَيۡنَ الۡمَرۡءِ وَقَلۡبِهٖ وَاَنَّهٗۤ اِلَيۡهِ تُحۡشَرُوۡنَ‏,Alafasy/mp3/008024.mp3,"O you who have attained to faith! Respond to the call of God and the Apostle whenever he calls you unto that which will give you life; and know that God intervenes between man and [the desires of] his heart, and that unto Him you shall be gathered.",اے ایمان والو! تم اللہ اور رسول کے کہنے کو بجا لاؤ، جب کہ رسول تم کو تمہاری زندگی بخش چیز کی طرف بلاتے ہوں اور جان رکھو کہ اللہ تعالیٰ آدمی کے اور اس کے قلب کے درمیان آڑ بن جایا کرتا ہے اور بلاشبہ تم سب کو اللہ ہی کے پاس جمع ہونا ہے
1185,8,25,8:25,وَاتَّقُوۡا فِتۡنَةً لَّا تُصِيۡبَنَّ الَّذِيۡنَ ظَلَمُوۡا مِنۡكُمۡ خَآصَّةً​ ۚ وَاعۡلَمُوۡۤا اَنَّ اللّٰهَ شَدِيۡدُ الۡعِقَابِ‏,Alafasy/mp3/008025.mp3,"And beware of that temptation to evil which does not befall only those among you who are bent on denying the truth, to the exclusion of others; and know that God is severe in retribution.",اور تم ایسے وبال سے بچو! کہ جو خاص کر صرف ان ہی لوگوں پر واقع نہ ہو گا جو تم میں سے ان گناہوں کے مرتکب ہوئے ہیں اور یہ جان رکھو کہ اللہ سخت سزا دینے واﻻ ہے
1186,8,26,8:26,وَاذۡكُرُوۡۤا اِذۡ اَنۡـتُمۡ قَلِيۡلٌ مُّسۡتَضۡعَفُوۡنَ فِى الۡاَرۡضِ تَخَافُوۡنَ اَنۡ يَّتَخَطَّفَكُمُ النَّاسُ فَاٰوٰٮكُمۡ وَاَيَّدَكُمۡ بِنَصۡرِهٖ وَرَزَقَكُمۡ مِّنَ الطَّيِّبٰتِ لَعَلَّكُمۡ تَشۡكُرُوۡنَ‏,Alafasy/mp3/008026.mp3,"And remember the time when you were few [and] helpless on earth, fearful lest people do away with you - whereupon He sheltered you, and strengthened you with His succour, and provided for you sustenance out of the good things of life, so that you might have cause to be grateful.",اور اس حالت کو یاد کرو! جب کہ تم زمین میں قلیل تھے، کمزور شمار کئے جاتے تھے۔ اس اندیشہ میں رہتے تھے کہ تم کو لوگ نوچ کھسوٹ نہ لیں، سو اللہ نے تم کو رہنے کی جگہ دی اور تم کو اپنی نصرت سے قوت دی اور تم کو نفیس نفیس چیزیں عطا فرمائیں تاکہ تم شکر کرو
1187,8,27,8:27,يٰۤـاَيُّهَا الَّذِيۡنَ اٰمَنُوۡا لَا تَخُوۡنُوا اللّٰهَ وَالرَّسُوۡلَ وَتَخُوۡنُوۡۤا اَمٰنٰتِكُمۡ وَاَنۡـتُمۡ تَعۡلَمُوۡنَ‏,Alafasy/mp3/008027.mp3,"[Hence,] O you who have attained to faith, do not be false to God and the Apostle, and do not knowingly be false to the trust that has been reposed in you;",اے ایمان والو! تم اللہ اور رسول (کے حقوق) میں جانتے ہوئے خیانت مت کرو اور اپنی قابل حفاﻇت چیزوں میں خیانت مت کرو
1188,8,28,8:28,وَاعۡلَمُوۡۤا اَنَّمَاۤ اَمۡوَالُكُمۡ وَاَوۡلَادُكُمۡ فِتۡنَةٌ  ۙ وَّاَنَّ اللّٰهَ عِنۡدَهٗۤ اَجۡرٌ عَظِيۡمٌ‏,Alafasy/mp3/008028.mp3,"and know that your worldly goods and your children are but a trial and a temptation, and that with God there is a tremendous reward.",اور تم اس بات کو جان رکھو کہ تمہارے اموال اور تمہاری اوﻻد ایک امتحان کی چیز ہے۔ اور اس بات کو بھی جان رکھو کہ اللہ تعالیٰ کے پاس بڑا بھاری اجر ہے
1189,8,29,8:29,يٰۤـاَيُّهَا الَّذِيۡنَ اٰمَنُوۡۤا اِنۡ تَتَّقُوا اللّٰهَ يَجۡعَلْ لَّـكُمۡ فُرۡقَانًا وَّيُكَفِّرۡ عَنۡكُمۡ سَيِّاٰتِكُمۡ وَيَغۡفِرۡ لَـكُمۡ​ؕ وَ اللّٰهُ ذُو الۡفَضۡلِ الۡعَظِيۡمِ‏,Alafasy/mp3/008029.mp3,"O you who have attained to faith! If you remain conscious of God. He will endow you with a standard by which to discern the true from the false, and will efface your bad deeds, and will forgive you your sins: for God is limitless in His great bounty.",اے ایمان والو! اگر تم اللہ سے ڈرتے رہو گے تو اللہ تعالیٰ تم کو ایک فیصلہ کی چیز دے گا اور تم سے تمہارے گناه دور کر دے گا اور تم کو بخش دے گا اور اللہ تعالیٰ بڑے فضل واﻻ ہے
1190,8,30,8:30,وَاِذۡ يَمۡكُرُ بِكَ الَّذِيۡنَ كَفَرُوۡا لِيُثۡبِتُوۡكَ اَوۡ يَقۡتُلُوۡكَ اَوۡ يُخۡرِجُوۡكَ​ؕ وَيَمۡكُرُوۡنَ وَيَمۡكُرُ اللّٰهُ​ؕ وَاللّٰهُ خَيۡرُ الۡمٰكِرِيۡنَ‏ ﻿﻿,Alafasy/mp3/008030.mp3,"AND [remember, O Prophet,] how those who were bent on denying the truth were scheming against thee, in order to restrain thee [from preaching], or to slay thee, or to drive thee away: thus have they [always] schemed: but God brought their scheming to nought-for God is above all schemers.",اور اس واقعہ کا بھی ذکر کیجئے! جب کہ کافر لوگ آپ کی نسبت تدبیر سوچ رہے تھے کہ آپ کو قید کر لیں، یا آپ کو قتل کر ڈالیں یا آپ کو خارج وطن کر دیں اور وه تو اپنی تدبیریں کر رہے تھے اور اللہ اپنی تدبیر کر رہا تھا اور سب سے زیاده مستحکم تدبیر واﻻ اللہ ہے
1191,8,31,8:31,وَاِذَا تُتۡلٰى عَلَيۡهِمۡ اٰيٰتُنَا قَالُوۡا قَدۡ سَمِعۡنَا لَوۡ نَشَآءُ لَـقُلۡنَا مِثۡلَ هٰذَٓا​ ۙ اِنۡ هٰذَاۤ اِلَّاۤ اَسَاطِيۡرُ الۡاَوَّلِيۡنَ‏,Alafasy/mp3/008031.mp3,"And whenever Our messages were conveyed to them, they would say, ""We have heard [all this] before; if we wanted, we could certainly compose sayings like these [ourselves]: they are nothing but fables of ancient times!""",اور جب ان کے سامنے ہماری آیتیں پڑھی جاتی ہیں تو کہتے ہیں کہ ہم نے سن لیا، اگر ہم چاہیں تو اس کے برابر ہم بھی کہہ دیں، یہ تو کچھ بھی نہیں صرف بے سند باتیں ہیں جو پہلوں سے منقول چلی آرہی ہیں
1192,8,32,8:32,وَاِذۡ قَالُوا اللّٰهُمَّ اِنۡ كَانَ هٰذَا هُوَ الۡحَـقَّ مِنۡ عِنۡدِكَ فَاَمۡطِرۡ عَلَيۡنَا حِجَارَةً مِّنَ السَّمَآءِ اَوِ ائۡتِنَا بِعَذَابٍ اَ لِيۡمٍ‏,Alafasy/mp3/008032.mp3,"And, lo, they would say, ""O God! If this. be indeed the truth from Thee, then rain down upon us stones from the skies, or inflict [some other] grievous suffering on us!""",اور جب کہ ان لوگوں نے کہا کہ اے اللہ! اگر یہ قرآن آپ کی طرف سے واقعی ہے تو ہم پر آسمان سے پتھر برسا یا ہم پر کوئی دردناک عذاب واقع کر دے
